locus_tag,FM18_CH3OH_4.1/day,FM18_CH3OH_4.1/day_R1,FM20_no-lim_5.2/day,FM20_no-lim_5.2/day_R1,FM21_no-lim_5.4/day,FM21_no-lim_5.4/day_R1,FM21_no-lim_5.4/day_R2,FM12_CH4-lim_3.0/day,FM12_CH4-lim_3.0/day_R1,FM14_CH4-lim_3.0/day,FM14_CH4-lim_3.0/day_R1,FM19_O2-lim_3.5.day,FM19_O2-lim_3.5.day_R1,FM19_O2-lim_3.5.day_R2,FM22_O2-lim_4.2/day,FM22_O2-lim_4.2/day_R1,FM22_O2-lim_4.2/day_R2,FM34_-Cu_2.7/day_t0,FM40_-Cu_2.9/day_t0m,FM40_+Cu_2.9/day_t10m,FM40_+Cu_2.9/day_t20m,FM40_+Cu_2.9/day_t40m,FM40_+Cu_2.9/day_t60m,FM40_+Cu_2.9/day_t90m,FM40_+Cu_2.9/day_t180m,FM34_+Cu_2.7/day_t180m,FM34_+Cu_2.7/day_t240m,FM34_+Cu_2.7/day_t300m,FM34_+Cu_2.7/day_t360m,FM34_+Cu_2.7/day_t420m,FM34_+Cu_2.7/day_t480m,FM69_O2-lim+_0.7/day_t2,FM69_?-lim_0.7/day_t3,FM69_?-lim_0.7/day_t3_R1,FM69_?-lim_0.7/day_t4,FM69_?-lim_0.7/day_t4_R2,FM80_O2-lim_0.7/day_t2,FM80_O2-lim_0.7/day_t4,FM81_O2-lim+_0.7/day_t1,FM81_O2-lim_0.7/day_t2
MBURv2_210067,-0.3112719511092683,-0.25046386885833627,-0.5884390417386784,-0.5342525905409472,-0.5762923742432653,-0.5297329812536615,-0.5619941830817154,-0.9088109493012961,-0.8960880195096124,-0.9063978189860196,-1.1570259030935377,-0.9345428541549481,-0.8779188016376072,-0.9557778315301881,-0.7873133249147086,-0.9058772806571342,-0.8773430387132368,-0.9645589283585361,-0.6711708565933154,-0.8383169236912105,-0.7760320676144881,-0.9332650833014391,-0.8340598538332102,-1.0599940761983815,-1.0709030517961837,-0.878252967030277,-0.9983937877730895,-0.8102095799734021,-0.6670420001122563,-0.7593783818915547,-0.8383998488276934,-0.8981717580475825,-0.278372793261771,-0.23518977461698842,-0.42881937357499567,-0.44217981210065727,-0.6680594316139556,-0.9435756556837305,-1.1093575417264532,-1.0284334564885862
MBURv2_210068,-0.06028010837873676,-0.6637240418747501,-1.3257150748818782,-1.7908204008735105,-1.6373622884554466,-1.0930095576141872,-1.6537074661716789,-1.8689038182349025,-1.7116580211462757,-1.467566749836962,-1.798816647182532,-1.1970381866369717,-1.5207772974829146,-1.440669576950782,-1.742725577293231,-1.5939357099880667,-1.9292150752509034,-1.7158727476421856,-1.7911748899045499,-1.6375970389924825,-1.8289999606734266,-1.8821518966717425,-1.9460282854760074,-1.8641669713887534,-1.7693702218078649,-1.9043530187768782,-1.8124433624047018,-2.125711405701331,-2.737431328003654,-1.8415080159068253,-1.9490280893297918,-1.7494542388781698,-1.3373308503098071,-1.2357996647300196,-1.3984742783318538,-1.6712668860111135,-1.9731754261906964,-2.05704731637541,-2.2322142895119867,-1.9971718747189122
MBURv2_210069,-0.25264766491200685,-0.03043061450110507,-0.3303195642569783,-0.44454655375319074,-0.5199637514044495,-0.41502600962069014,-0.5844207649494981,-1.181288140451394,-1.1286505460700313,-0.955856667631144,-1.188326778036589,-0.8084686258967473,-1.0583798942365048,-1.0050080302882103,-0.8440571200832876,-0.6179554916500898,-0.7571104649225298,-1.0616985184126015,-1.09906716373564,-0.8928643904106126,-1.2758927610930337,-1.0131218923581313,-1.4101993888137478,-1.0124790184083698,-0.941552613095948,-1.0175180327570192,-1.0562009654290545,-1.032336042226989,-0.7256697300829646,-0.8458277240292444,-0.8482507349746786,-1.4067976246373641,-0.40461836715938837,-0.6801493271550152,-0.6215690673136676,-1.2385314823129567,-0.8799209471305929,-0.994161696908332,-1.2530756489349884,-1.2781920260260682
MBURv2_210070,-0.04553238229072942,-0.2864176659980382,0.17421709792733608,-0.08770858388070035,-0.06426738734688531,0.20417595235335284,-0.08653881082527448,-0.9290843979114989,-0.9147634662733362,-0.6045183948275508,-0.7339357347540538,-0.07216331457588687,-0.2699882618761116,-0.4298428760081263,-0.4979364307923815,-0.18058973290657132,-0.4609675779842499,-0.755066309122804,-0.5321833802630502,-0.6748375332312779,-0.6477346791862111,-0.931006398545585,-0.7177818185202929,-0.8583129257694866,-0.638868856418771,-0.7615118965371899,-0.5058698541378561,-0.4158296907377492,-0.579943429799564,-0.3616982204269892,-0.40755527396615054,-1.1288767119890943,-0.33853609768682524,-0.8302215688895025,-0.26597510031362415,-1.2617801043852523,-0.6400331664769112,-0.7144716914070068,-0.8929164753798835,-0.782801088325936
MBURv2_210071,0.4442692760537632,0.2209556452191963,1.0118442823350957,0.8179099850774438,0.7592987449493336,1.0705596872215182,0.8547272290154408,0.12476522310824656,0.27255143137825666,0.2583460528923798,0.1154479781060811,0.6496516477256646,0.5511001120678927,0.37290879091549023,0.7760404800996215,0.821469057350968,0.6673155482839359,0.033206067258156224,0.4871868947985565,0.22668495114995757,0.24041648442815333,0.15106981569363942,0.4062179520377347,0.2900529993966119,0.08432462766334758,0.18048004587784128,0.366880337039861,0.6301132157161913,0.36388985943963537,0.4725520242683059,0.6550019356501808,-0.1726596982940629,0.8428047203103111,0.3129804996844907,0.7186082850075861,0.05211780078558004,0.8284544503721252,0.3814972858309771,0.46375195204979747,0.5127573607242404
MBURv2_210072,-0.14296231674031734,-0.11660913947062035,0.1718264258039941,0.45611245234358133,0.23487236183943683,0.1142976651425176,0.24576860285414082,-0.2169860203166829,-0.0665473634493603,-0.06754434355018368,-0.22886228801279174,-0.433023517018043,-0.10707560015294604,-0.13531481984225202,0.22275101538906394,-0.12360355389846855,0.1954060355081566,0.34540328291885736,0.20282078004834858,0.28783465353595883,0.07752688312092282,0.1773963146172779,0.20545225014592283,0.24482369139718063,0.13312493302856243,0.366305455775664,0.48446427157756666,0.612642455387447,0.3761781029552216,0.3294191437869767,0.4844185038414919,-0.16596312537368263,0.48616370037313406,0.37552565697119356,0.3495886021207397,0.21595920561476678,0.18033094449872422,-0.11856031293997393,-0.04874213406315153,-0.015381544767770094
MBURv2_210073,-0.5015565270279527,0.13222227914426643,0.38871447174563745,0.6485535654225325,0.30855831926514377,0.35730527149251134,0.26105681806754877,-0.9280952764143091,-0.9325300154776732,-0.8361714154246016,-1.1055577121465028,-0.20987151221031386,-0.1174690907861784,-0.3359469191111195,0.16868837847495133,0.05946784683496542,0.2783844448256785,0.6819436555410636,0.9075462193453765,0.7588247821190146,0.6381133550581648,1.026196435289136,0.7420948430909915,0.8086019103012099,0.9187159036674286,0.6399674974469312,0.7194934293632755,0.40622538606664627,0.6174113893564428,0.61309837896213,0.9238040824490552,0.3645157225722926,0.6464253504638213,1.2916074685574443,0.2278150846782374,1.1145109575080365,-0.13398632343270034,-0.2082002653993431,-0.3566246317019308,-0.32938984569870744
MBURv2_210074,0.182870873124509,0.3601742258226155,-0.22299288420804686,-0.19970567317075893,-0.18521161615950366,-0.4259341752503705,-0.08537006882933262,-0.27284433203947067,-0.6515098641705155,-0.36293150407757047,-0.41203740794520094,-1.2907915075938803,-0.4683098775887782,-0.8499977548457833,-0.6471216540210971,-0.9190310839541125,-0.8271918308825352,0.8588214176251441,0.03197874199979367,0.3921503044015697,0.3259088639470349,0.6465717645010498,0.021741969842847375,-0.06527362807934534,-0.3724321383752782,0.2566388578954264,0.8645149223972277,-0.33627839164098905,0.7073535146692427,0.23032472885424138,0.5557640627073814,0.5818725540114427,0.023949164681432933,1.2027261874711943,0.25687755028070125,0.9470542116564742,-0.28060395138294325,-0.37070779527917175,-0.3496718710601634,-0.1789061784508572
MBURv2_210075,-1.0784232091146482,-1.1716062972826329,1.3198673086626442,1.085433380135587,0.8800866714625588,1.0821412162832047,0.8690709578825242,0.944597228901328,0.7652784796475025,0.8509148103193525,0.8722925370944932,1.2980694841255467,1.0100153803965863,1.0246271388253128,0.5536398190236582,1.0840575208251568,0.7902773768060136,0.6147943187103806,-0.13219026165285008,0.004723573780697876,0.15907359327537662,0.6147188852462531,1.0339711110556866,1.211761058626136,1.224060175515346,1.274970680667682,1.1591448617280715,1.1629416391678795,1.1431756315058053,1.1394231949082432,1.1112477894768915,0.5679467092368622,2.3425159712019656,2.0432572087179466,2.3863946907382854,2.0616813476215974,1.5819773867853755,0.5352567095470011,0.6010235821950367,0.8117060649286643
MBURv2_210076,0.056529207882030974,0.5298591582002441,0.07954972084637468,0.3813187384238681,0.16335453265630306,-0.07152438822289753,0.11764356230448314,0.18485233549521674,0.24157043813468704,0.1522831526595283,0.0017762452810252682,-0.21612194443541455,0.14950359841905758,-0.0644024563479011,-0.1456429510296786,-0.44594955024675365,-0.15880106211308131,0.7341631773588411,0.5819630631187689,0.5093411400784333,0.6029567427069562,0.5749477429812178,0.5506411408510843,0.6992307820302042,0.36747245715542753,0.5764153442376916,0.6845394321401557,0.40978035114774336,0.738814476320222,0.790714156312049,0.7901092868055954,0.7702285686556163,0.9462713400834577,1.3398216649466939,0.8947360663184405,0.9795717057903293,0.6246053212539255,0.09625476821036827,0.1458971964375877,0.15211506505903039
MBURv2_210077,-1.2883363374145782,-1.6680934992001903,-0.3342570019935991,-0.593862049129549,-0.7965964847468507,-0.6075353171517683,-0.7345187293763749,-1.2921567518277968,-1.2476151382592047,-1.22427920336958,-1.5090369843256655,-0.36561654511603514,-0.7159315603567045,-0.5741810887886887,-1.156935691986015,-0.8986963576739315,-1.123144692107891,-1.3047556177346848,-1.3907737743679789,-1.2959678342348475,-1.340230275113461,-1.4209437187480187,-1.7454006626519991,-1.299691468424192,-0.6579382121655186,-1.04320296823433,-0.844108722258949,-0.8610949317248124,-0.9961655964038219,-1.1006854405202429,-1.0097548143196082,4.1795472772495,-0.5133927909830849,-0.8184505811110041,-0.4311905269354126,-0.8356519275757028,-0.4842318880675114,-1.6862879240840503,-1.3884204951104486,-1.1783967758981646
MBURv2_210078,-0.7878024556059797,-0.8469704218148961,-0.389692488859799,-0.3063847761063192,-0.6533103591897613,-0.7670933605579364,-0.6615128686604796,-1.4647401526080341,-1.0424913381057967,-1.5839762419522723,-1.8382154648292452,-1.2516531136869222,-0.8514321967908605,-0.9767635567918114,-0.9307687532766185,-0.8888308461784136,-1.1691658679716563,-1.1055546726441352,-1.7782358341970514,-1.6078496955984303,-1.5164097303654005,-1.7070651901136507,-1.6861611587208967,-1.108342349971232,-0.8111486341236329,-1.8953642355496236,-1.3270165352344603,-1.5496820297501825,-1.3451139052248937,-0.8860544548600875,-0.9248617781990398,4.499868396075245,-0.4661294462275767,-0.4728388620308688,-0.493508559647827,0.09761388823185513,-0.7183615271618708,-1.6094225219175526,-1.272856274009333,-1.3608624939975358
MBURv2_210080,-0.5965780523632103,-1.119403525650939,-0.8446687335087861,-0.9261580406542889,-0.9372841027159171,-0.8257692678855433,-0.8295843307331823,-1.2165761123927257,-1.0025558067561118,-0.9861062574517274,-1.387963272966343,-0.8678857649816965,-0.9242605701336748,-0.8226771488462714,-0.9434594752128014,-0.9684191109162752,-0.8051122974116165,-1.8932510689312703,-1.4563077393096884,-0.891642661599021,-1.504166134610653,-1.247633571476353,-1.4272428613593342,-1.6370366310456421,-1.399953201139183,-1.5120355959981175,-1.5900509410682533,-1.3589984681410723,-1.7601514045037372,-1.3367158638696517,-1.941735596763435,2.281050623588624,-0.22116333315509795,-1.6914791485062084,-0.3894854951045983,-0.8830207869012128,0.7095000124745567,-0.5302445614096287,0.8970687274329805,0.10040228249871674
MBURv2_210081,-0.22782769042999806,-0.7053888516832041,-0.8094241955475017,-1.1813318252176508,-0.8842940145646789,-0.5933387991017431,-0.8769363979040605,-0.2639046232435929,-0.2518496852292742,-0.1565943442467077,-0.3619416484625315,-0.3852921319975966,-0.4987613870444161,-0.4490880685014105,-0.07882849379144297,0.05039611565395763,-0.149980810775161,-0.7218021473716751,-0.565146258157653,-0.5152835768623572,-0.6142674496550455,-0.8013338513299733,-0.750879114828443,-0.9959071254990555,-1.5119582266523146,-0.9682117900704483,-0.7556370067862286,-0.8548922943623829,-1.3278359137930584,-0.9044003731589729,-0.819275368639544,2.2336080372157534,-0.44173141546622396,-1.159627984244615,-0.4743056912914989,-1.222436308517417,2.196947082958255,1.0937715260045486,2.4564409544584773,1.6733406388035093
MBURv2_210082,-0.28889607290263,-0.5513118983500687,0.44770612628919615,0.4887530450392914,0.5357060367748332,0.5744985467207471,0.6874720545268405,1.411235945660005,1.5301178989109632,1.5590808988122262,1.5376214732690512,0.926850995425899,1.1492084862788028,1.1661707255050935,1.7979600700276563,1.5408468716730672,1.7370625720807862,1.3717978055205728,1.585763199126636,1.5245046031506133,1.2732616129475378,1.2573906930286824,1.1776441813439504,0.8006359146836317,0.13036508352976206,0.765817524547221,1.0816231928462336,0.908285410694079,0.8347071323599184,1.1918333279462372,1.0665019784068104,4.460161498697422,0.2923951016067097,0.42122769322006626,0.42916491518010513,0.9521520792961526,4.0764322123398955,2.9568905517191304,4.454630511928901,3.6477940805266034
MBURv2_210083,-0.38416971959938495,0.37809613381987717,-0.29904712441979786,0.5694358126729515,0.16528563092463022,-0.29065531661494903,0.5969488073834905,-1.2289272155092643,-1.4841405676319601,-1.1478771271455988,-1.4571252974737392,-0.24116073986927944,0.8252464730219109,0.4589729351548688,1.4470358398032501,-0.01658639337678558,1.4157966327495006,1.8222955416000297,1.345885477632136,1.7785671257406457,1.364008653881927,1.9710067149989867,0.9591739599797413,1.309970281340473,1.0265799369774897,0.335961310556832,1.4099490589317463,0.096681015635117,0.9179205006089002,0.3413560412429857,1.041190889877623,4.66392479942842,0.3545468543278618,1.6970861394114443,-0.006156855553093088,1.9325546419613588,2.61178707453046,1.3648143820173657,3.2022286089394503,2.254053228825249
MBURv2_210084,-0.27313840721064153,0.16125008499007265,-0.7505472666128834,-0.5296367907276585,-0.6564736177159318,-0.9959120510538173,-0.8966228061724837,-0.9735463822189057,-1.1486070370819705,-0.8531338615844666,-0.6859439879696199,-1.5756888715362756,-1.300208379706135,-1.3341487854960752,-1.6001190127935523,-1.5044375591489643,-1.3979845584675368,-0.07353986549949276,-0.892661469825625,-0.9715979661804197,-0.8614743240506977,-0.8612071943150355,-0.8739525809567228,-0.9151727510120096,-0.5230938137405268,-0.2554274593237569,-0.4542971992682787,-0.40421722029756424,0.22308038211537085,-0.18702293111180346,-0.08809212706734382,-0.40663180715072844,-0.522942824840098,0.08297729303077084,-0.4132653310142995,0.13912209613612436,-0.9549297172626865,-0.9313506168049148,-0.7857815939576085,-0.9119245881004008
MBURv2_210085,-0.36041382090768526,-0.393624705751912,0.2831214152834933,0.572988368598935,0.41386251358358983,0.2797050950671416,0.3283624679066115,-0.18364683831654638,-0.32621285844629977,-0.016613671446443767,-0.19934379014030945,-0.23188780854873503,0.06990327949468522,-0.15555043614693798,0.10441558604891377,-0.14600265177818095,0.13966208997087826,0.5522177017470131,0.4187015913730665,0.4492768569862653,0.3699745119537141,0.4826050964142423,0.9181246013285849,0.7517747840636488,0.6234298872316577,0.7965678703792101,0.7326277105207977,0.944399839104995,0.6078306089525221,0.8038556534835353,0.9751743149706433,0.0007723887774693239,0.22317613872949682,0.8365221234192006,0.10250904031548291,0.5367636567896144,-0.1375161563445637,-0.3730871374943563,-0.4361648283277644,-0.4446135419658832
MBURv2_210086,-0.11685700611855054,1.3607078937699484,2.311438119791987,2.0241021692468504,1.716790554472425,2.0030390975434678,1.4980665776608628,-0.49486940231510346,-1.7141349565909865,0.674685722115397,1.120301249262356,1.9201778653448098,1.382072958450303,0.9195629825702092,0.7414314423307022,1.811644661423598,1.269693372264408,1.81959485420896,0.7136172621326224,0.5821240774447425,0.8873102723659727,1.6628571863865496,1.1456870838669246,1.9185784833248487,2.619677254308927,2.4680013015142457,2.134354748592015,1.9577788538300371,2.920840551409132,2.346018955958412,2.553092757808159,0.7263416844240567,0.4494101183309507,0.8566943903776618,1.0279039638217728,1.2514294128711665,1.025819078480609,1.0515365863113129,0.8696297011118368,0.8938508489371841
MBURv2_210087,0.39967118188844175,0.81613657492497,1.428800489086651,0.8972975175354225,0.7755070474124022,1.16351130254656,0.6832242576950147,-0.030092741091522157,-0.504654874664519,0.2905030674030922,0.6811659093036546,1.2443410549420815,0.39398471957379577,0.19001349426594238,0.07856010500073474,1.1501640032549236,0.31643237070687924,0.7865250239690855,-0.25641501198883354,0.03152361536526804,-0.015938920270606616,0.8394861159674836,0.12346544438277718,1.0766157481441017,1.6499199917289626,1.6239656017964847,1.3641248766368808,0.9985513229957927,1.8450674042483133,1.4300515242592322,1.618844443908964,-0.28026170709357956,0.18872191187269927,0.11941079285498368,0.23640437242641,0.29339755395945666,0.2299943143678469,0.19410366559079328,0.020975231132506877,0.1252172237916369
MBURv2_210088,-0.009162536976454305,-0.07448181377635787,1.5378576379275257,1.153907015912469,1.1773584632252048,1.2385977515199196,1.0415697664112082,-0.9222468943208391,-1.2101189372119423,-0.07946752396209256,-0.05452055628677854,0.5969363035159869,0.015989513719931736,0.20828037058026805,-0.36418172188675335,0.5653659087510361,0.042300385615948066,0.5132807655158311,-0.5411966368962018,-0.4359631778228321,-0.24403745995227055,0.11996194259417603,-0.021604060082740517,0.544817857767832,1.0902835046733745,1.3043912315559618,0.8212344233494822,0.6711967289211573,1.6845569614514488,0.8722310264018436,1.1958681176209982,-0.3715361951600258,0.49315209255736825,0.31294264807838346,0.3755220467793192,-0.1498073275961156,-0.015083274398546287,-0.19704039215104263,-0.16251906557474705,-0.12841640799716458
MBURv2_210089,0.04267460385889876,-0.4025544644086727,-0.115473951973879,-0.016531200476137542,-0.19803565651708688,-0.2618636593508006,-0.25897334011620377,-0.024684706128023315,0.049546789507076916,0.013531873325332455,0.18855362790780372,-0.6830291374995863,-0.5131817966015655,-0.7765004395557602,-1.0979315266316059,-0.826781267219352,-0.9777034239514482,0.11010481776657954,-0.48369640742381304,-0.37429667407582823,-0.5945089669177399,-0.2265102799105998,-0.2636138572771083,-0.006409979839132163,0.5968088073324305,0.5463473141367183,-0.05267789886535823,0.31724839556323836,0.9007963228176905,0.5202375183641825,0.32054760101334967,-0.9428505248775743,-0.13840971353045095,0.07330438979975895,-0.4478241947145509,-0.2881622500375576,-1.1429553529643877,-1.0698713567329938,-1.081062594758445,-0.9718607861897244
MBURv2_210090,-1.065686832897077,-0.21342050038705196,-0.9084398935244309,-0.8717370595246852,-1.1407899052152803,-0.8919755983094273,-1.0890214953275557,-1.8691281778914597,-1.8800550618838994,-1.9256024472638131,-1.9301068504519723,-0.9640407014622223,-0.9468544579571603,-1.2773157562946693,-1.012903477035941,-1.2486571118357723,-1.248034206273319,-1.8469464563908389,-2.0032639588388754,-2.1578930603291564,-1.9998588256289018,-2.0280830411754813,-1.6105208556309965,-1.5947613197881783,-1.4715674648244885,-1.1123934253795404,-1.034270261678003,-1.244328310614181,-1.2700376427624818,-1.2146380922264015,-1.2047631858034293,-2.973468998976065,-1.8329676217713562,-2.3343498933794713,-1.9487903556510648,-2.428417786775576,-1.9898947681778267,-2.2438158975989264,-2.6026695554496815,-2.558546485168634
MBURv2_210091,-0.45482604018903494,-0.45502749625354255,-0.34817484786711805,-0.6230601479969788,-0.6726955627980917,-0.48055704799481713,-0.6974950330891243,-1.4793549518334732,-1.5843791305664148,-1.1813668722254675,-1.323468462848016,-0.8060894898780973,-1.0171434083132542,-0.9142091842882012,-0.9747386769497766,-0.6426486106199265,-0.9179261361184121,-1.5318617521612845,-1.4240998518228816,-1.2773128290740736,-1.597627528476818,-1.1346153007060433,-1.361196932888289,-1.1047548810362162,-1.043809390913908,-1.1354145228790689,-1.0650503967881573,-1.0643281646220641,-1.20189404429534,-1.1590989951595878,-1.1787119794331273,-1.8714318306091418,-0.8342357279454706,-1.1551885910068878,-1.0145103948291094,-1.195369904976558,-1.1359947635748,-1.2203501626843583,-1.3993388467733432,-1.40586255257388
MBURv2_210092,-0.1319950773088152,-0.34080554400065743,0.03433260268138838,-0.12269111573983515,-0.08477520196948696,0.03879111485567144,-0.054389345281744994,-0.9127368979084487,-0.9024470479369722,-0.6525817767733395,-0.9510573521714383,-0.1902067900483786,-0.3108239115358966,-0.15659050480902614,-0.3369012186995368,-0.23588711639389892,-0.3415663854733051,-0.9827237793767676,-0.71852085900204,-0.7540260170067841,-0.7236799512558925,-0.8144969092803471,-0.7441823269401855,-0.6851848198677928,-0.6882840615926282,-0.6757463490089695,-0.5325571649801182,-0.4321464988707895,-0.5990607710488973,-0.5127489252302038,-0.5429389737916548,-1.5274983647725033,-0.2834120214056961,-0.769385297748812,-0.3585262622885095,-0.9884744394677236,-0.5567894336522077,-0.732570102538963,-0.9719274415415944,-1.0275857288144135
MBURv2_210093,0.08642575616977055,-0.5180063554183514,0.18992688066421248,-0.30676266529779195,-0.09090532148203234,0.1439279719509301,-0.07305404702015394,-0.9691931832868486,-0.8486310349749644,-0.6447207895922817,-1.0257004189852612,-0.009341669413228004,-0.3101821674579188,-0.3804634744469384,-0.4337678978061197,-0.08170989930893668,-0.4081896792274353,-0.7830578358641134,-0.5621340925587361,-0.7150212191462266,-0.5615589216364469,-0.7981768627653478,-0.6496352826957823,-0.6642190855632668,-0.7508236647258686,-0.6372636135818857,-0.5280951933797908,-0.45290139053335743,-0.6603936241028903,-0.5480446187087402,-0.6517123666361009,-1.0995350636644519,0.11445606072966008,-0.4172808855405563,0.049401120937218934,-0.5881326651683763,-0.37404658017615766,-0.469559409941005,-0.7577501021743842,-0.8534132942207409
MBURv2_210094,0.8338606767629253,0.3832090572135298,0.12564382821866182,-0.1375651719714197,-0.08784018491386192,0.07223090061278814,-0.16007443912396901,-0.5914972948939727,-0.3301046398347758,-0.33803228738844915,-0.5347890930081007,-0.3478190104339429,-0.6234614883508884,-0.7205052821939173,-0.14497403381933172,0.08090324795871506,-0.24291686115107147,-0.49438876726572545,-0.36473308152766304,-0.28041986312805456,-0.41454775417517364,-0.46553185349077886,-0.658197296199206,-0.37806635497567864,-0.31437568165263663,-0.5069226726044649,-0.36449124065312244,-0.5097825542969607,-0.6249779405457119,-0.3521642629583157,-0.32469312504835735,-1.2908902419542958,0.28826934296815043,-0.26638798456344226,0.20058992901021,-0.40419445690110933,-0.19663532448364407,-0.1861739590693432,-0.3912959052851299,-0.3472562664922201
MBURv2_210095,0.25195165924857843,-0.027578086226518472,0.3574663815663177,0.11627996500668125,0.06458067860576033,0.3068281691027588,0.04548960554915915,-0.3903063408863199,-0.36491440358426974,-0.019424370040723282,-0.16869934413676546,-0.5430122386965577,-0.5769761967248703,-0.3013266830277104,0.06691908171450667,0.133597412259852,0.024236569976000766,-0.07195853325141321,0.08715539849132004,0.03701910310653922,0.02475510526479674,-0.09776423894989605,0.019202795445336207,-0.10809444292690795,-0.19914959980962355,-0.2830351028379061,0.03171013108396803,0.05330923838219892,-0.2837133605607498,0.0466127756818544,-0.3672385375774567,-0.5259392848016873,0.826133945680529,0.5110491332928122,0.7149035571098077,0.5292869196220584,0.2663634267634434,0.11928960407501066,0.07319572822544718,0.0737424729444065
MBURv2_210096,-0.28205088503446785,-0.3797029637634939,-0.19296320548214219,-0.20764895567834163,-0.24863699630113612,-0.19198172557602522,-0.15669266472622478,-0.48569623515275406,-0.6256930105034959,-0.5212550481764531,-0.7503919047269481,-0.4880979629061386,-0.5033292190393048,-0.17792672907628937,-0.30115166299582974,-0.21227157931619,-0.29893374294198516,-0.737822888143647,-0.537059937181187,-0.7183492368639799,-0.569190575209908,-0.8625197087476293,-0.6342052421261766,-0.9905888184790914,-0.979341857035747,-1.062509720333983,-1.0631205617185122,-0.847531206179136,-1.0513827021681825,-0.7261275554730009,-0.7739413827717003,-0.8804706600457575,0.22727283484609018,-0.13932279286829363,0.17167522774381627,-0.016187238333407628,-0.3853951608220596,-0.42887450268929506,-0.5508604125017929,-0.44564291419455415
MBURv2_210097,-0.340155206884587,-0.32300796151043176,-1.3604210115013524,-1.3444348007160292,-1.43239207079246,-1.5027888241487046,-1.4589010979090755,-1.5351108575102046,-1.5376070251123792,-1.1983051842195263,-1.4241978329139604,-1.5247879732362373,-1.6979834091377004,-1.681292315561576,-1.601598935447626,-1.5105998351578362,-1.62704846195117,-1.2812749091357318,-1.261360471392944,-1.4971979898533414,-1.3303919011523053,-1.3740210630321137,-1.3895929865571528,-1.6914944664155591,-1.5606617033028032,-1.5361480521149256,-1.4174714861799629,-1.5681671943213553,-1.5970322788645133,-1.3367158638696521,-1.5777596101300082,-1.7156268539370734,-1.3620118706595692,-0.9262428011067616,-1.4858561695245216,-1.0182942416885625,-1.7800096300469983,-1.8106684812614233,-1.9627732953711075,-2.055697399491436
MBURv2_210098,-0.1657462004658834,-0.1604559019443208,-0.680335832344102,-0.7036086596222195,-0.8522283327631457,-0.7800179266474281,-0.8971354527842998,-1.0023885743497556,-0.9660299307309987,-0.7271212088274472,-0.8682047831838999,-1.0160137686919488,-1.113352982313946,-1.202688455229731,-1.0823006856982489,-1.066772150545003,-1.0193840144432849,-1.0394250835741237,-0.7983160288244311,-0.8926079978952517,-0.8386531339723855,-0.7723309615798195,-1.0720902535371097,-0.9967506588452468,-1.030003591388878,-1.0831922971942438,-1.393250233634547,-1.6809265630284353,-1.4132854078664732,-1.130264986402226,-1.0236602544723454,-1.2870583803632694,-0.4777057975351964,-0.5996313926786394,-0.6797965143504703,-0.7843731989683027,-1.0089254511398984,-0.9771226263372101,-1.1053995281577702,-1.231069585059517
MBURv2_210099,0.7604538434800672,1.2587972054475323,-0.1629855748437703,-0.31847546343305,-0.40760403749595175,-0.273581803256008,-0.30097332450314207,-0.7143540426795068,-0.8144979983093688,-0.7194605980655555,-0.29047542806428783,-0.7476491825673515,-0.5207772974829146,-0.6873652459698278,-0.7108163293384875,-0.5939357099880671,-0.5025896016968483,0.2213914970098516,-0.054209295738343766,-0.36457854458606676,-1.2913431747306272,-0.39894289475131917,-0.39809651569981863,-0.7312727008914086,-0.4361268136926686,-0.7344280173345661,-0.28192864570592224,-3.511020497129783,0.06992359405394977,-0.26960166801111596,-0.6666283586290671,-0.930026484519991,-0.21834281409272016,0.3636624056862514,-0.0765461834444916,0.7246617903200256,-0.4917691172961378,-0.39146635544596986,-0.7776484260465057,-0.5143075616164925
MBURv2_210101,-0.29106031520790365,0.10347375371087164,-0.1716678179435709,-0.7363726168511344,-0.7558188239035895,-0.46058031805726163,-0.6651698922685685,-1.908526590368496,-2.0508022516101727,-1.523047243309941,-1.6956373841734642,-0.8012485719514064,-1.1027057381144374,-1.3070551246138005,-1.1464381607734233,-0.5490814742038066,-1.2369926817952326,-1.977679850091977,-1.3188042155597541,-1.5354988513737462,-1.2316802534322875,-1.6139557857221694,-1.4690630370539617,-1.5111904402421614,-1.5177405792463206,-1.0969980967192745,-1.2953076755071216,-1.6947323625534656,-0.8734928775796824,-0.7581796323079293,-1.5855917865381606,-1.5441353309006633,-0.35440436366874817,-1.2098044561970749,-0.6620858776283929,-1.433767572284457,-0.9996476375518877,-0.8567118159121594,-1.3317499630629013,-1.0613022121386275
